id,log_recommends
546,4.032151434511142
549,2.8832527196965234
553,2.952767230102677
554,2.7394336686461758
555,3.881901180479816
557,3.0659902606395915
571,3.473812954401205
576,7.940757006182633
588,3.0712151223513313
598,2.0154557672177775
601,2.6794633053290804
602,3.4681654096836594
610,3.3851379557958454
617,3.3266511894026145
619,2.880596770740599
629,3.627188177016413
631,4.292057973200564
641,3.1076284599676582
642,2.3774333741223015
646,2.1517535836758155
647,5.090597614213835
652,2.926691216436677
653,1.6195044103417173
655,4.127992958072355
656,3.2164499397538577
658,4.260062866787664
659,4.551589291935894
660,2.236197795293319
663,3.7816012354971527
673,2.1300961081324585
681,2.4076695490148716
684,3.7679194302486483
685,6.649662497178463
686,3.9656497304580087
687,2.7375259094060773
688,2.6071649089490054
692,4.0686303559265085
693,4.148042531560179
698,4.808115535951632
703,3.856236863508336
704,4.779813293289677
708,3.2528240465130898
714,3.3956691682849827
716,2.5268926756434507
722,4.62379456336684
723,5.468710705298576
724,3.325876599843589
727,3.660085952564055
730,3.34169967487959
731,5.89546752702128
739,2.7545022662306873
741,3.127962297111397
748,1.5404703607124957
749,3.8970989990245726
750,4.590242610710627
751,2.224726216260381
754,2.1402439045288393
772,5.639265135734297
775,2.739715348553058
782,3.7502758014890634
787,3.0924931814443517
789,1.778226754949206
800,4.1983058831690805
802,3.6367689294823915
807,3.8357148388262647
810,2.919221939414811
812,3.4527492065883725
818,3.709875775592148
827,2.6316113032456143
833,3.150530666454878
835,3.8308405118461595
837,3.4623454914279614
841,3.1824623654131874
845,4.407590916967114
846,3.989759137157583
847,4.138935949411611
848,3.96680178423025
853,3.00290860832619
855,3.9463167651734286
856,5.143082870732526
858,1.9966776195932237
861,3.5930290591963314
862,3.3311419895678176
866,3.002162194686252
867,4.306163906723507
876,2.4727971322860673
877,3.164607249910615
878,2.5468108295460294
881,3.4614572164043014
884,2.669799905913534
894,3.245310878492697
895,2.611181188271556
899,2.2976522968135313
900,3.3342895662871035
908,4.4667081901203565
912,3.775283458262697
914,2.5284736313784975
926,2.6194876991022333
927,2.577749664226312
928,2.239407711771388
932,2.2730007703753294
934,2.371770030599299
935,1.9825571855151853
939,2.833591226195158
947,3.2386865018531226
956,2.403131650876622
966,4.996580735053146
970,3.9675230703425735
972,4.474455820788855
978,0.7568401348606268
981,3.04646978967001
985,3.448923332478636
996,2.336486140474054
1001,2.6231041216027506
1005,2.6941575469935963
1008,4.7038173832692785
1009,4.264508841916747
1012,2.32377206613246
1013,2.8803125080099936
1022,2.2259427768622113
1025,3.2877966151563562
1031,3.4491218313517624
1032,3.3854186463594953
1033,3.356207135731495
1037,3.6742686401486218
1039,2.747305960796133
1040,3.068777249738053
1042,2.5604457309587145
1044,2.50701181206573
1046,3.056061270024665
1047,3.256452900520784
1049,1.5568788875585624
1050,5.845222262212675
1051,6.858181226667522
1052,3.5091331976179925
1055,4.763086105777029
1057,6.229119764147857
1058,3.709786666554586
1061,4.213505321460703
1069,4.613644970357668
1071,3.779988212240812
1072,4.87764627799055
1076,3.3032312561227304
1077,2.557010014543326
1078,3.5907943664483297
1080,4.182470820766887
1081,3.0179609295252647
1083,3.121223144186166
1085,3.863088986019383
1087,4.767308397274474
1094,3.559809285193472
1096,6.0742865586233465
1102,3.384801554402139
1104,3.4418046678358323
1105,5.114610277454102
1106,1.9294308916172407
1110,3.176070403049031
1114,3.74323427657262
1124,3.2433566768173563
1127,3.7012923288181265
1129,3.001738785848348
1131,2.5953915217206065
1133,2.5805154439870464
1136,4.853974572385477
1137,2.0134509771784606
1138,3.6670461600114557
1139,3.4427990610259287
1141,2.7961966994985765
1149,3.876074647172551
1151,3.547966804155713
1152,2.171056059776485
1153,2.300145996092032
1165,2.6338121124896565
1167,2.268319795016211
1170,3.828845324598217
1171,3.3675376663311027
1173,2.182194078971162
1175,4.115490890118085
1177,3.512870725849235
1180,33.59836016111064
1183,2.7331612905248943
1188,4.238113300280242
1189,-1.8503888514081797
1190,3.6832316451250335
1194,2.9995476494858475
1197,3.38330677763905
1199,5.4635740096713965
1202,4.201242025457034
1207,3.311517083509961
1208,3.4450462289964126
1209,4.082359240290776
1213,3.9415530473295926
1214,5.494496358034974
1215,2.692387536563413
1216,3.4365606599906466
1220,2.053840026640019
1221,2.638315982196661
1229,3.731974998810573
1230,4.0475869809403555
1233,2.3517490000032737
1235,3.757861400335818
1237,2.5082930721120964
1239,3.831212069019968
1240,3.621152029762968
1241,2.472403590391016
1242,3.5569372342517807
1244,2.9594907831731576
1249,4.820709286296748
1251,1.3618333680621058
1252,2.3438444106034635
1255,4.2109748046969715
1256,3.6917783512033724
1262,3.243064540422983
1270,3.596517777068216
1272,2.213665834447359
1276,3.144149178459122
1278,3.921783561954604
1280,4.542318833616077
1283,4.230698966598279
1286,3.007337148284242
1292,3.7094109877698016
1302,2.9820921126560362
1303,2.2126348976198
1307,2.897686292363119
1308,3.848648866930297
1314,3.132315156456242
1320,3.272293150560013
1323,2.9546367581110875
1325,2.132271126891236
1329,3.640402052012563
1346,2.7822731925547073
1348,3.17934053112523
1361,3.11909417791917
1362,4.702774076679988
1365,3.577959489754683
1366,3.8390405155901126
1367,2.197560480637033
1368,2.374961022084407
1369,2.791742621570333
1375,3.6458271451449438
1376,3.7460583306759414
1377,3.4431863768868842
1378,2.7780598571708714
1382,3.219470979714158
1385,4.023090570885865
1392,2.7993211286365343
1394,3.215919951611842
1397,4.024258450768875
1398,3.586756328796408
1401,2.9505841394372343
1404,3.72624362878315
1406,3.3342928284808764
1413,7.526864409538099
1415,3.7516304029498606
1418,2.0628264926115243
1431,3.6830759416093666
1433,3.3676758626299748
1434,2.8548205465236887
1435,4.3180678113590885
1449,4.257744285326181
1455,2.541976914889661
1469,3.4614318490060194
1480,3.3596837094687118
1512,2.889857455024335
1556,2.2420565380399093
1562,3.4019065257398964
1564,3.81993114113335
1572,4.877570694741337
1574,2.343297278166512
1575,1.1423805754906644
1587,2.4816222027339516
1588,4.147617459335145
1591,1.4506769634887855
1602,2.489085513426679
1603,4.358199715431143
1616,2.2166822271171505
1617,3.9794763055548517
1643,2.168864233062322
1657,3.838215942174809
1660,1.6927329125328292
1661,2.4036513445742647
1662,4.115266155522512
1663,4.3978360594237085
1667,6.357940459156896
1685,5.488124881984003
1704,1.845613090463992
1712,2.8465905928048363
1715,2.2513258615501996
1730,2.971180555115858
1733,2.840074220796749
1747,2.722855767537866
1753,2.445768573700923
1755,3.6518221121895342
1757,2.7544338803383686
1762,2.494019235428011
1763,2.857772006694639
1770,5.4427188270072495
1771,2.13994049495308
1782,2.0217064637420887
1784,2.2024901376841908
1786,3.312597799861031
1788,3.805939932738946
1789,6.234632590294556
1794,4.010909022015909
1813,2.608009982548136
1834,2.81371794482851
1838,1.8139046110981076
1847,2.557636542318554
1848,1.4717895463042374
1863,2.3372107353276697
1870,4.617966055776078
1894,3.258491511262421
1897,2.9664602256744708
1906,2.291643564518718
1930,3.6590147316939263
1934,2.264131636958283
1936,2.5074305900985814
1950,3.6387586402576497
1951,3.075528630907439
1957,3.3225196136105217
1970,2.9990221120272977
1979,2.660921936712317
2003,2.80658217131983
2004,3.4311178387665335
2017,6.548172357256817
2024,8.214548382979242
2026,3.262825638817134
2027,2.4810849777121544
2034,2.9707907189952025
2061,2.731799225025054
2064,2.5788526004799333
2069,2.0829201767006413
2070,1.1788536357120334
2073,2.5811082713168565
2074,3.4742210901137325
2078,3.198655701532207
2080,2.4777058125482823
2083,2.766973341628334
2088,2.463796902366448
2108,2.03091056941933
2117,3.125854865662994
2124,2.8999113951177597
2126,2.1948199350125854
2134,2.938041997718489
2136,3.6300287606845814
2141,3.7314524851066846
2144,2.5796245699035087
2157,3.116438741813573
2170,2.910545095851447
2179,0.2973109067442432
2205,2.5339229993801555
2213,2.443077544273992
2215,3.1727909142984494
2219,3.4951211459034943
2266,2.423860522573624
2289,3.0822696035626684
2304,2.186876198165203
2305,2.9184406840213897
2307,3.7267498837816233
2323,5.395065860291945
2331,4.097073590890884
2339,1.8784354859648738
2340,1.912639702806619
2341,1.7032898495259485
2343,3.4458404434610896
2344,0.7520171355420859
2354,3.4269840913355907
2359,3.773512389618381
2360,2.3192671853618947
2361,3.6383338264463068
2368,3.1778392104084716
2381,3.049674442890606
2385,3.5118584130101054
2394,4.5709431977707
2401,2.2850014625732573
2402,1.541882014712784
2403,3.1751043897166134
2406,2.6909112565933477
2408,4.067119142436214
2419,3.694674966535331
2420,3.442745272947067
2423,4.2457394197171885
2424,2.8565864524964577
2425,4.056727324293609
2426,2.324333397570394
2431,3.414144210902352
2432,2.9954644711283356
2452,3.6926704628601548
2453,3.4879733790440555
2454,2.878264692428447
2462,2.9697699071223562
2466,3.2437433412445666
2468,3.4688391748329286
2469,3.313589375596517
2471,2.690081648756035
2472,2.7042857140304064
2478,3.7531303251926316
2484,3.2852359775227686
2487,3.656644747622574
2494,2.8069725340575733
2495,3.182671213762471
2508,5.688945616828688
2554,2.45887907656383
2559,4.838639848771444
2561,2.6535617516979526
2581,2.7924973549012977
2582,2.6572298423156915
2583,2.3625042531516898
2607,2.186358233628911
2610,3.8097588482565827
2618,2.149932932408791
2624,1.5913608406374866
2634,2.263519836799781
2640,2.485875771440031
2643,2.2194409952227776
2650,1.7681703759334004
2653,2.5833042661918664
2676,1.5310572867640002
2689,2.37086436560245
2690,3.967264659897036
2705,3.0423249995832635
2717,3.698032637227322
2723,2.930008625661048
2724,3.0496187199961238
2725,2.309265878056623
2728,3.57267488301597
2730,3.6536862451146117
2731,5.02429218408386
2736,3.9177938204459393
2748,2.163407748673899
2751,3.290976907559429
2752,3.193967009845494
2759,2.9624623735934046
2761,2.9084357358135957
2768,2.4216384786593412
2803,3.11362837632287
2828,2.5879712918435214
2834,3.1400927158609933
2842,3.578267548157714
2846,3.1728137836633676
2850,4.362403987949667
2853,4.7555223850576684
2855,2.2604949303773965
2858,2.7523575099578834
2859,3.1615817560237627
2860,2.526528840763179
2862,3.013713979340293
2881,0.07707990235079532
2897,3.0927289502655904
2900,2.880200351193504
2909,1.8125472535550817
2918,2.413969638223766
2948,5.45091064107746
2954,4.308250082845958
2956,3.171294007580719
2957,4.186832571520469
2958,3.6210028360769377
2960,4.21738675434295
2962,3.7729798839184836
2965,3.190186929001169
2967,6.102736545543598
2968,4.224730354904844
2975,4.430147364831639
2979,2.264264490064301
2980,5.313761089253257
2982,4.508403893703307
2985,4.82364523782565
2986,4.529778752441395
2988,4.071657891373606
2994,2.833534927807785
2997,4.130674968071835
2998,2.432747955368864
3004,4.689700249105933
3012,2.9845515172599555
3013,3.3476733408529222
3017,1.059607892677983
3024,2.5028310268879834
3033,1.279482611028304
3037,2.445209562270252
3047,2.8456964559878304
3049,3.037559048966534
3051,4.27208714937189
3057,3.0739021126803863
3061,1.965139773510289
3067,2.6684791055614108
3068,2.470597333816282
3074,2.1690555828677125
3077,2.250007743584027
3090,3.547942511195969
3096,2.2722828489568467
3100,1.8817657928834812
3101,2.1332621017174853
3112,4.310289034163144
3113,2.2160203912963126
3118,3.665865709862401
3124,4.116854434474353
3141,2.261266145020561
3144,2.7472042196379145
3165,2.0991860808967973
3166,1.8442297277744983
3170,1.6369067833569195
3175,4.167501634544436
3178,2.4177121974982843
3193,2.4687912169608976
3194,1.7421985274863159
3195,2.4596332856397995
3207,4.125111399778342
3222,3.996822928426627
3224,3.016439097401313
3232,2.89415133451252
3236,4.0744842312546625
3242,2.7247214865599463
3245,5.061344395737468
3249,4.1187064012175565
3250,3.0349217054876982
3256,3.0925209343383533
3273,3.27843556337056
3287,3.38196363139581
3289,1.858750192473798
3297,4.03401031243539
3299,4.291958141505225
3300,0.8818195988508573
3307,1.9217722031743372
3317,2.6290301915131535
3326,3.513250198961654
3335,2.2157323379401968
3337,2.8296039464832217
3338,3.3087177888955184
3341,2.7558297100058238
3344,2.8019515643266075
3351,3.2913613110988194
3358,3.1911964708340097
3370,2.785887606780718
3372,1.6103752156224016
3376,3.449156021445064
3378,2.5756167004054933
3383,3.148432294580389
3396,2.6650796896703164
3399,3.962121110359656
3421,4.2631519534873314
3426,6.144216435747552
3428,7.188916797046023
3441,3.753191760629311
3445,2.8941235816310993
3453,2.0374854742021156
3468,1.7388993013128071
3469,1.7102546548209752
3491,3.936767247378439
3493,3.3032649539419014
3497,5.060850141464958
3498,4.6159477491325855
3506,4.852311490148638
3507,6.2746075494851965
3509,7.043948371129636
3510,3.9282814711413403
3511,4.319072844041855
3515,3.169019863807594
3520,4.061469519770946
3521,2.8766717841888454
3525,5.077477477576629
3526,2.1153845911388425
3527,3.3277346192396604
3528,3.318692952995895
3534,3.8440860508765917
3552,2.549910622838601
3567,3.511420808198174
3568,6.477920148964556
3573,2.3587241019509655
3580,2.410764705320264
3583,7.3016080772682255
3587,2.39193485065773
3593,2.4463592833631838
3594,2.39239137894112
3601,3.4449369267062195
3602,2.611019792306274
3603,2.9384547448231966
3618,3.060715151543705
3619,2.9934144556272595
3624,2.404727018733845
3628,4.262905458492655
3650,4.334058127534096
3665,2.475610186924086
3686,3.788129711083386
3687,7.807369100308719
3689,3.4789920953251814
3697,1.720045098361702
3726,2.3411023438427563
3744,2.0977035351062705
3756,2.7939552039534026
3777,4.435590421360921
3778,4.909457366185475
3783,3.9746409965007174
3790,3.162066990028894
3791,2.3466158743109387
3792,4.068353618636469
3803,2.5704220710913863
3837,3.945474211146303
3844,2.60630649142865
3845,3.0535583574272875
3868,1.8282241146382363
3874,1.6786592931715933
3875,2.1715235302458993
3887,5.808355408182537
3897,3.7337232403264515
3898,4.15244830126091
3899,5.622470063586837
3901,2.6210593031577614
3902,3.524850594126752
3905,1.9526702043404498
3913,3.6135490256768605
3925,3.696920774837243
3931,2.3442991101350206
3954,3.3871141972991943
3980,3.0357873231446257
4017,4.0620104864866775
4039,2.3364996906301623
4091,1.6702012738537402
4092,1.8803292755247392
4106,-3.5218515521145712
4107,2.1419343332372742
4111,4.2304083607998635
4119,3.6981830402857936
4125,1.840089584362079
4128,3.1535897259614454
4147,4.362985472139256
4158,3.1809462341162633
4169,5.114237638125246
4170,6.628697255633112
4172,4.947900028327121
4175,2.562163859190241
4191,3.1766498165387067
4241,3.0140798666324935
4246,2.5471177918534793
4275,3.8101712808408372
4284,3.0468484936205336
4289,3.8669483558212923
4299,3.9411797316283557
4300,2.2886383936902592
4315,2.855943267116129
4316,2.781510277532073
4327,3.5753673277077684
4328,1.341904882060306
4333,3.199867529825915
4334,2.588945772794686
4337,1.5083829044142818
4341,1.8527003396282327
4351,1.3457384017802558
4357,2.4916982218816788
4394,3.659706486786728
4397,3.6675938304408016
4399,2.700104925515115
4411,2.620590223936862
4440,3.139410266057273
4448,2.5128437821372955
4452,2.844035575413634
4460,3.521655502154107
4466,2.961089904265823
4472,2.5138968826863937
4475,3.935590817661791
4479,3.1475251575446714
4493,3.7122503656932615
4501,1.5336707883045473
4509,1.3173897638853898
4513,8.178019974900977
4514,4.588095539941788
4523,7.7885641055814006
4535,1.5211858296508258
4543,3.8439297353498674
4545,2.7510868917998774
4556,3.3949761242629273
4557,2.8726561474596726
4564,3.0770101139007853
4576,3.197520156766286
4581,2.254085116392981
4582,2.399602533764866
4584,2.344267719313999
4587,3.9456004865039667
4596,3.9981563710029717
4598,3.1727431008050084
4611,5.354382885435999
4616,3.2453279000313264
4618,6.48034926264776
4629,5.316243163516571
4634,2.3223818131524583
4638,1.1111504126579062
4648,3.2976345444012067
4655,3.182503718019639
4666,0.6160612095738407
4672,2.5698085206666437
4681,0.9039052756610477
4682,3.288304132147383
4685,3.2620441840747967
4690,3.297174467368457
4699,2.670136397899802
4701,2.1289685977381136
4710,2.250393976524475
4711,3.2963975859545154
4712,2.0364504980874836
4715,3.120353148530263
4722,3.835964606340509
4725,3.471540126127424
4730,4.106908378325476
4731,3.5074685604411697
4732,4.783840454455835
4745,3.586061617428977
4746,3.711606418966096
4749,5.0269398649456445
4757,3.009888619490735
4763,3.006928007642825
4766,2.7133382632418255
4769,3.2775066580072476
4773,2.4588461871562663
4774,3.6086787123538233
4779,2.868169992692446
4784,2.3106803574028576
4789,3.18831221209539
4792,3.385029446348975
4823,1.481619029994707
4831,3.1358826263477093
4835,3.6668344426764867
4841,3.581640335642546
4843,3.7516376811148247
4844,5.549320912612666
4845,3.757917926314575
4846,3.997932273792351
4847,4.811811666880815
4850,3.8762267450645913
4852,3.1574228221411293
4854,3.3633346048513664
4855,3.8980515432306566
4865,4.005199173625708
4866,2.9533926054782667
4867,2.941532970266993
4872,3.650044570767739
4875,4.208404089330324
4878,5.527925243290896
4919,3.7181627056715434
4934,3.864051914018683
4936,3.7923829870357717
4944,2.360425375184982
4945,3.5175391873556947
4946,2.947049177248588
4954,3.7967112933464398
4956,2.9696469255287616
4958,2.144067338579534
4962,3.1573325482599595
4965,3.05164107584935
4966,4.753348780820203
4973,2.5149864655133585
4976,3.84886750719431
4982,3.4833770670951862
4986,2.72846841639385
4990,3.740042799747688
5024,4.412890411226698
5028,2.3730041596015568
5039,1.7112766756990112
5066,1.7121196549382347
5068,1.8155627889972248
5069,2.361956130274184
5082,1.6975845502866025
5091,1.863672005385275
5096,3.3243124127963553
5115,2.6298274227977774
5117,2.1048508947082856
5121,2.5353113684703255
5128,2.5932718720237493
5156,1.6701770232757283
5157,1.491074837475422
5158,2.34589975518007
5159,1.6337532468025162
5162,3.83955900871807
5165,2.2813168303345406
5190,2.5060175776438522
5197,2.9119686316548847
5202,3.10167884463605
5204,4.5249763780346735
5212,2.393535210717048
5215,1.146882941562717
5220,3.6562155405596144
5222,1.9288970242218584
5251,3.321684330639732
5258,4.825016359793695
5308,3.109778803586321
5315,3.052605326613313
5332,2.2248991787120618
5348,2.7602071105547235
5402,3.2987239406211417
5408,2.597872966682053
5412,2.6709992238388898
5415,4.233621059656831
5434,1.8613595108542316
5440,1.8710013655066067
5469,2.3171924139302007
5475,1.942136993317452
5483,2.7954870560760785
5492,4.162000853394584
5493,4.424941467150798
5498,3.234370173140229
5518,3.054872447242001
5533,2.8438370987685184
5535,3.880101020489402
5536,2.4146500308211802
5538,3.6907122841300977
5540,2.6577092514350498
5544,2.671263953935311
5559,2.1011221538682356
5560,6.02442584188557
5564,4.7506775560496735
5579,2.2386503084210707
5580,2.4748462702910925
5581,2.7572437085331436
5586,3.509092778077018
5590,3.0741335017031375
5593,2.415758970147424
5595,2.1195960258564126
5600,3.112989392479044
5603,2.2788960640344516
5605,2.830194341256806
5606,3.1055023604667262
5611,2.6086937415696867
5612,4.001706609249135
5613,2.8152639306451253
5616,2.7933529663857457
5620,2.708016539553834
5654,2.541330987456032
5681,3.628836101204816
5702,2.289311155820015
5797,1.8589036769456624
5814,2.398814018249126
5821,2.9892121498029534
5875,2.1186571358251403
5894,3.6295157144381944
5907,3.524114336457305
5908,3.1429957580787957
5915,3.505834000946308
5916,3.1319038433927586
5921,3.365662812219752
5926,4.231397294385465
5928,2.8498449379985282
5929,3.932037668715499
5934,2.2530950986921114
5951,5.271381253793775
5960,4.525060024392239
5973,4.271132403096976
5975,3.5803577970345337
5977,3.1856605893967966
5978,3.0984653684610852
5981,5.524059114161479
5989,6.487956528037833
5992,2.3031387149341813
5999,2.789419103520273
6003,3.210447002748481
6012,3.8802149721258483
6020,3.2892181506432916
6021,4.184826958622513
6022,3.653495455094159
6023,3.4479982999485013
6027,2.3708179360408335
6032,2.2085657680816952
6040,2.3778104178578006
6046,2.8103212137182805
6047,2.4374933477778087
6048,3.8783932734023643
6068,3.5106571817617396
6094,2.2997873070738573
6098,2.047488180150047
6122,4.319809892911708
6204,3.025437326292323
6225,3.0397159088403543
6283,2.9126775058458643
6293,2.610314770344576
6299,2.956935124393539
6300,3.5655274972640485
6305,3.2751895925755856
6310,3.1793948296735937
6313,2.1391270258404385
6314,2.497267354344266
6317,3.072903664773744
6318,2.974048281053596
6322,3.53343694287919
6325,2.407572369591471
6328,3.0449313166938934
6331,2.904949063434273
6332,3.172213752279579
6335,3.051941250625764
6340,2.796731300554946
6341,3.2962235005951235
6364,3.4477084977230117
6365,2.8154819374480606
6380,3.0594070708407837
6391,2.4771828980007404
6402,2.879752559210936
6432,3.7632634095862754
6438,3.9531409800821686
6440,4.019701737290865
6444,3.939150606536208
6449,3.4807079450737146
6450,3.6193893391163794
6454,3.213338866097285
6456,3.230825186310791
6457,3.139125036164268
6460,2.1800422917425673
6464,3.8674617923467913
6475,4.157180332683158
6481,3.067354774379485
6487,2.1766447477949726
6492,3.528138199215226
6501,3.0855230065430117
6507,2.612145933816255
6509,2.6057250408436956
6510,5.42154077921583
6515,3.1391466977533917
6520,4.164170600657748
6521,3.8725435190245836
6524,4.692576152571694
6526,2.837812880792201
6530,4.048944360428987
6534,2.897580431112793
6535,3.0588696877479578
6538,3.3811037445174215
6551,3.5602008072963063
6553,2.396162829391663
6554,1.5970568115902068
6555,3.3904956883423534
6556,2.402888561296469
6558,2.436425207269716
6560,2.7622175824282893
6564,4.102761917507145
6570,3.083448979806707
6573,3.0088870020201366
6575,3.4983322139623376
6576,4.000959865752457
6577,2.9884894014589447
6579,2.6576378336013273
6612,2.8878749858299626
6613,2.485415859291723
6630,2.4210556233142855
6655,4.2090164085322375
6662,3.919676488478654
6664,5.068489052520407
6665,4.954515945211634
6666,2.2861900745665285
6692,3.1108888866563107
6695,1.7878202384677953
6721,5.8128682501759945
6749,5.273349795288877
6753,2.2754981286097893
6764,4.029451357921039
6784,3.288671985828378
6786,3.740997934295815
6787,3.454078353750629
6791,3.031468495513793
6792,3.172494479651781
6793,2.385162273276638
6794,3.5274524474000275
6814,2.1703144246641264
6826,3.5526153515380288
6838,1.6316690309557835
6853,4.186202661151535
6855,3.699797191895615
6857,4.865218716900371
6859,4.396714289479049
6867,3.942321046507552
6896,2.124995787407498
6915,3.005166416802646
6917,2.616956220655247
6921,3.0161899501094416
6928,3.5296524622327494
6949,2.0669097825573775
6960,3.3204747654348554
6961,2.7394801867125946
6967,4.4559716824898015
6971,3.225624798261129
6977,3.3416922720417825
6980,3.5331387120640745
6996,1.8271191785913437
6999,3.522701549145496
7001,1.8329345298490507
7009,3.0829829855963933
7013,3.249017072455338
7024,2.9094922827542984
7040,2.8653655612077293
7044,3.505656773641741
7052,2.67092853167912
7053,3.607260872916667
7064,3.742996109399952
7069,3.6079022542372012
7077,4.1695103571353975
7078,3.0970188430973398
7089,1.8335017057085223
7101,3.456267025083706
7114,2.9759479110911498
7116,3.4123412956650694
7136,2.0575971890330966
7146,3.4290974432037324
7148,1.836097762959958
7150,2.489031861178156
7151,1.8034668871881716
7152,2.792141358350323
7153,3.546075392379192
7165,3.4144649226181087
7167,3.2234933953719738
7170,2.5570350490618545
7175,2.581468698182902
7177,2.344595891223392
7178,3.05478862344208
7179,3.1099487495536353
7181,4.753940439495218
7182,3.8270926516646915
7185,3.8323918462938558
7190,2.5743536060170107
7198,3.850379873961118
7202,4.112207383436676
7210,3.0895255550586933
7215,1.7852727996174849
7216,3.5704121966723226
7217,4.014654857647223
7224,1.9832526201868803
7239,4.276192102112154
7244,1.8943842148341474
7262,0.6644498085549446
7267,5.989468227666652
7277,3.8846393494539093
7294,4.431142443066133
7297,2.928351055798857
7302,5.439180705620653
7313,3.831349365309589
7326,3.177202194620234
7330,3.082386574166073
7335,3.5137694963576647
7342,4.252869692666216
7355,4.101936342431527
7366,2.888260694540664
7369,3.2970920870133775
7394,3.132503280090206
7405,2.804308178496001
7431,5.913428918697319
7434,4.630021265408782
7457,4.238171515015416
7458,3.5196277612508475
7472,4.6731417693862785
7480,3.1566212243330978
7485,4.532751342431361
7495,4.912392679815387
7507,3.587564198072627
7524,4.389276365713829
7526,2.7513351397546124
7528,2.460989161862194
7530,2.5588856054039835
7533,3.182517724034661
7537,2.990095286726117
7544,3.3841918073384925
7547,1.2570450338020411
7548,4.829495447957633
7550,3.611388059077946
7584,5.255881857692395
7598,5.67860018140574
7600,2.167936257027977
7624,3.076165124948136
7627,2.3012489051997362
7636,2.267107992154593
7640,2.9490514366894156
7644,4.358969078562851
7654,2.3548713183903858
7663,2.232300219190887
7664,2.735396690584368
7666,3.3763154443600145
7678,3.7491126330113462
7697,3.339272349043016
7698,3.966331448756519
7710,4.039502006213456
7711,4.966108134419777
7726,3.4827067274634573
7731,3.0832135619563124
7735,3.7933794455579637
7737,2.7837622206672115
7743,2.5963294238337773
7744,4.539784861007198
7746,3.2056251441222487
7747,3.1462706016211626
7750,6.532101131256841
7751,3.792469630642994
7753,3.55481432208983
7755,3.491672760296506
7758,3.480851142146965
7767,4.10813640555278
7770,3.3022377753450867
7783,2.380746877144279
7789,3.413483262029897
7809,2.203230513356926
7811,3.833004129133964
7815,4.919481727126563
7825,3.4813544945151875
7826,2.6346256035735016
7828,2.8812596196095637
7830,1.4116393168935502
7835,2.0165472569570966
7841,3.909835327610551
7847,2.752541102547782
7858,2.586664365674431
7868,3.3109845396657462
7877,3.2149078873898307
7891,3.9715210681295456
7892,5.889226449137244
7893,3.6851279227077813
7898,4.111012768381855
7899,4.712137499781878
7900,2.1708533336442617
7910,3.3625170103696846
7915,3.577977510166486
7919,4.357994697238992
7920,3.4485518486010154
7923,2.663997969889379
7924,2.2978844441750987
7927,2.7166131907400555
7933,4.434233632626007
